N,K,alpha,eta,elbo,coherence,perplexity,topics,weights
50,7,10.0,0.9099999999999999,71298.609375,0.33754294629818965,,"[['feature', 'learning', 'function', 'reward', 'bound', 'model', 'process', 'method', 'training', 'problem'], ['network', 'dropout', 'learning', 'using', 'neural', 'loss', 'data', 'cell', 'problem', 'probability'], ['model', 'state', 'network', 'graph', 'algorithm', 'learning', 'sequence', 'function', 'set', 'neuron'], ['network', 'function', 'algorithm', 'model', 'data', 'distribution', 'parameter', 'learning', 'set', 'problem'], ['function', 'model', 'value', 'network', 'learning', 'linear', 'xi', 'input', 'neural', 'set'], ['algorithm', 'function', 'method', 'set', 'problem', 'word', 'figure', 'xu', 'estimate', 'loss'], ['model', 'data', 'network', 'quantization', 'matrix', 'rx', 'vector', 'distribution', 'using', 'algorithm']]","[[0.009381962, 0.0080756815, 0.007523593, 0.006016935, 0.00496221, 0.0046608434, 0.004560425, 0.0042590806, 0.0042590806, 0.0042087245], [0.013738652, 0.013106529, 0.009472552, 0.006785593, 0.006390636, 0.0059951576, 0.0059161424, 0.0052063325, 0.004968165, 0.004730986], [0.0115365535, 0.00844887, 0.0074119796, 0.005971873, 0.0059563024, 0.0058742207, 0.005099746, 0.0049207145, 0.0048244814, 0.004618573], [0.011270192, 0.0087157935, 0.008358492, 0.007677221, 0.00735507, 0.007343539, 0.006927403, 0.0064755795, 0.0061955703, 0.005821658], [0.014959002, 0.010338523, 0.006991605, 0.006917611, 0.006884072, 0.0068778233, 0.006871044, 0.005539227, 0.0054624286, 0.005084603], [0.007982167, 0.0066459686, 0.006432807, 0.006394434, 0.005552212, 0.0052339337, 0.0051769717, 0.0051727192, 0.005090657, 0.004863302], [0.015667817, 0.010438946, 0.00693618, 0.0068491735, 0.0061918264, 0.005677321, 0.005240011, 0.005008907, 0.0049049533, 0.0047336807]]"
50,7,10.0,5.0,70786.140625,0.41133366038124064,,"[['model', 'algorithm', 'learning', 'loss', 'distribution', 'function', 'probability', 'word', 'set', 'domain'], ['feature', 'function', 'problem', 'learning', 'reward', 'set', 'method', 'one', 'model', 'optimal'], ['network', 'model', 'neural', 'parameter', 'weight', 'quantization', 'error', 'data', 'learning', 'function'], ['network', 'neuron', 'learning', 'cell', 'neural', 'input', 'field', 'function', 'figure', 'model'], ['model', 'distribution', 'data', 'algorithm', 'graph', 'network', 'matrix', 'process', 'variable', 'using'], ['dropout', 'state', 'bound', 'model', 'learning', 'network', 'probability', 'function', 'problem', 'neural'], ['function', 'xi', 'data', 'problem', 'algorithm', 'model', 'set', 'gradient', 'regression', 'point']]","[[0.010475064, 0.008456309, 0.008454296, 0.007734608, 0.007537544, 0.0069464794, 0.0066842763, 0.006421912, 0.0061575146, 0.0060281325], [0.01135354, 0.010113253, 0.007805193, 0.007586717, 0.006850267, 0.0063266223, 0.00563147, 0.005499329, 0.004858634, 0.0046315594], [0.021520361, 0.010268935, 0.0096640885, 0.008042856, 0.008009771, 0.007821466, 0.006072128, 0.0059851, 0.005982139, 0.0059672496], [0.00883264, 0.008521037, 0.0074646617, 0.0073289527, 0.0072304187, 0.007165237, 0.0065637957, 0.005942655, 0.005121966, 0.004837289], [0.012216025, 0.008619488, 0.0085715465, 0.006869975, 0.005407399, 0.0052233543, 0.0051197484, 0.0047242343, 0.0045321025, 0.0043427018], [0.011925966, 0.011487351, 0.0086903125, 0.008134766, 0.007971278, 0.007940375, 0.007827471, 0.0065005883, 0.0056770635, 0.0056596557], [0.013297223, 0.008102506, 0.00774025, 0.0070441193, 0.006849262, 0.0061734673, 0.0060928324, 0.005302573, 0.0051290733, 0.0050792135]]"
50,7,10.0,10.0,72276.1484375,0.36166962856506923,,"[['feature', 'model', 'matrix', 'network', 'algorithm', 'weight', 'distribution', 'graph', 'data', 'one'], ['dropout', 'data', 'neuron', 'model', 'function', 'learning', 'network', 'variable', 'neural', 'rate'], ['model', 'quantization', 'cell', 'network', 'learning', 'data', 'field', 'vector', 'cache', 'figure'], ['model', 'network', 'function', 'probability', 'bound', 'state', 'neural', 'data', 'parameter', 'input'], ['function', 'network', 'learning', 'parameter', 'problem', 'algorithm', 'model', 'neural', 'xi', 'process'], ['reward', 'learning', 'loss', 'function', 'action', 'problem', 'policy', 'gx', 'probability', 'model'], ['algorithm', 'distribution', 'set', 'problem', 'sample', 'estimator', 'function', 'method', 'data', 'using']]","[[0.012176585, 0.011019177, 0.006808723, 0.006731515, 0.00602715, 0.005953647, 0.0055759526, 0.0053054243, 0.004989007, 0.004921874], [0.011060176, 0.010126548, 0.007392346, 0.006875117, 0.006517573, 0.0064171627, 0.0059240167, 0.00570334, 0.004990771, 0.0049248976], [0.011418282, 0.007005645, 0.006491761, 0.005960527, 0.0058979588, 0.0050203875, 0.004820304, 0.004555047, 0.004331118, 0.004243289], [0.013384159, 0.013302764, 0.008588874, 0.008530582, 0.008283821, 0.007905765, 0.0075776004, 0.006900704, 0.006100835, 0.0058185705], [0.013052742, 0.010261227, 0.0074168704, 0.006574077, 0.006574049, 0.0061000367, 0.005994837, 0.005046597, 0.0048358985, 0.0046251994], [0.012490832, 0.01168927, 0.01116731, 0.010164442, 0.010033474, 0.009228851, 0.008163343, 0.0074358173, 0.007218576, 0.0071881837], [0.00957154, 0.0072816126, 0.0064379545, 0.0057750805, 0.005473775, 0.0054135136, 0.005172468, 0.0051122066, 0.0048109004, 0.0046301167]]"
50,10,0.01,0.01,-163207.796875,0.3184966204367086,,"[['problem', 'show', 'used', 'matrix', 'xi', 'also', 'prediction', 'neuron', 'defined', 'hidden'], ['variable', 'use', 'system', 'probability', 'method', 'size', 'log', 'consider', 'variance', 'field'], ['distribution', 'value', 'regression', 'space', 'order', 'since', 'form', 'page', 'lemma', 'eg'], ['number', 'let', 'linear', 'process', 'theorem', 'random', 'gradient', 'state', 'node', 'also'], ['network', 'learning', 'algorithm', 'set', 'one', 'result', 'vector', 'given', 'output', 'sample'], ['neural', 'feature', 'optimal', 'work', 'dropout', 'graph', 'approximation', 'approach', 'mean', 'unit'], ['data', 'figure', 'training', 'case', 'example', 'term', 'section', 'different', 'analysis', 'probability'], ['model', 'using', 'parameter', 'error', 'bound', 'weight', 'ie', 'information', 'based', 'proposed'], ['function', 'two', 'time', 'loss', 'rate', 'point', 'method', 'estimate', 'optimization', 'new'], ['input', 'following', 'first', 'eq', 'large', 'problem', 'paper', 'however', 'independent', 'rx']]","[[0.03924173, 0.03024871, 0.029922625, 0.02971555, 0.020314718, 0.01993783, 0.019798141, 0.017049879, 0.01452846, 0.014213523], [0.028640658, 0.024323877, 0.023422336, 0.021979025, 0.01900819, 0.018883746, 0.015613398, 0.015193187, 0.013633144, 0.013527442], [0.04468752, 0.035768505, 0.02366192, 0.022148384, 0.018507468, 0.017541083, 0.016049402, 0.013445735, 0.013029148, 0.0129182115], [0.038418476, 0.028722651, 0.026939986, 0.023373619, 0.022427542, 0.021827132, 0.021734817, 0.020932637, 0.016977847, 0.01564496], [0.05756437, 0.052157573, 0.04389844, 0.03904295, 0.030549973, 0.025689334, 0.023143727, 0.021637725, 0.01728754, 0.015272259], [0.044645965, 0.032545403, 0.021964574, 0.020286266, 0.016980844, 0.016719783, 0.0166738, 0.016460145, 0.016213704, 0.012831615], [0.05695523, 0.034565154, 0.03288052, 0.02652044, 0.02329964, 0.02205477, 0.02103485, 0.019556968, 0.017441224, 0.016832696], [0.0882064, 0.039605126, 0.03252667, 0.028502693, 0.027435219, 0.023628749, 0.020610154, 0.019182462, 0.018788584, 0.01412147], [0.07595665, 0.02898164, 0.026136437, 0.02112898, 0.02031262, 0.019858228, 0.019616269, 0.01821137, 0.017517155, 0.015471326], [0.026617685, 0.022700544, 0.018309273, 0.015446417, 0.014929766, 0.014857759, 0.014443548, 0.01426511, 0.01403386, 0.012863168]]"
50,10,0.01,0.31,67564.359375,0.4137611097305897,,"[['function', 'bound', 'quantization', 'algorithm', 'rx', 'log', 'point', 'probability', 'data', 'set'], ['model', 'distribution', 'network', 'word', 'data', 'graph', 'algorithm', 'using', 'cache', 'set'], ['feature', 'method', 'one', 'learning', 'information', 'problem', 'score', 'task', 'gene', 'selection'], ['network', 'learning', 'set', 'loss', 'neural', 'gradient', 'algorithm', 'function', 'action', 'system'], ['state', 'neuron', 'weight', 'model', 'input', 'learning', 'neural', 'current', 'network', 'rate'], ['network', 'function', 'parameter', 'problem', 'neural', 'model', 'number', 'linear', 'learning', 'basis'], ['learning', 'reward', 'function', 'problem', 'distribution', 'optimal', 'policy', 'model', 'domain', 'state'], ['data', 'dropout', 'probability', 'variable', 'set', 'theorem', 'learning', 'missing', 'regression', 'distribution'], ['model', 'matrix', 'network', 'data', 'algorithm', 'feature', 'linear', 'using', 'image', 'column'], ['gaussian', 'function', 'sparse', 'cell', 'gx', 'kx', 'posterior', 'response', 'process', 'variational']]","[[0.017683808, 0.011870687, 0.0092143295, 0.0077223005, 0.006429626, 0.0064205904, 0.006336364, 0.0063219303, 0.005962455, 0.0059498744], [0.022415034, 0.011172376, 0.009344238, 0.006712618, 0.0065621715, 0.005768823, 0.00537433, 0.0050467313, 0.0049151336, 0.004786541], [0.02563785, 0.014976487, 0.009790096, 0.00854771, 0.007902024, 0.007867022, 0.0074107875, 0.007347871, 0.007269797, 0.007050226], [0.014583975, 0.010207311, 0.007939629, 0.007590458, 0.006271782, 0.0059694774, 0.0059334077, 0.005864649, 0.0055640894, 0.005258044], [0.012534167, 0.01108027, 0.009175996, 0.0081354305, 0.00791963, 0.007376807, 0.006994465, 0.0066524483, 0.006397971, 0.005968556], [0.020588972, 0.010179268, 0.008752883, 0.00741117, 0.007140183, 0.0064309635, 0.0055284393, 0.005472535, 0.0054152524, 0.0053793215], [0.010315712, 0.0098054195, 0.009695227, 0.007554954, 0.0075252918, 0.006650134, 0.00612464, 0.005591913, 0.005347539, 0.0051214616], [0.011727303, 0.011550969, 0.008068831, 0.007987596, 0.007052919, 0.0068737227, 0.0066992487, 0.006606638, 0.00652845, 0.0064988905], [0.0114223035, 0.009095373, 0.009095373, 0.008083666, 0.0076789814, 0.0076789814, 0.006869615, 0.006768444, 0.006768444, 0.0066672736], [0.011095342, 0.011006668, 0.009173137, 0.008423025, 0.007657443, 0.0076453825, 0.007411964, 0.007341674, 0.0072185323, 0.006763352]]"
50,10,0.01,0.61,71743.4453125,0.40482059558551053,,"[['state', 'reward', 'learning', 'cell', 'policy', 'response', 'function', 'transition', 'field', 'model'], ['function', 'process', 'model', 'gaussian', 'gradient', 'sparse', 'neuron', 'kx', 'linear', 'neural'], ['model', 'network', 'distribution', 'data', 'cache', 'recurrent', 'language', 'neural', 'entropy', 'set'], ['function', 'model', 'algorithm', 'training', 'image', 'word', 'relaxation', 'xi', 'data', 'boundary'], ['feature', 'method', 'bound', 'function', 'one', 'problem', 'network', 'model', 'learning', 'vector'], ['network', 'quantization', 'matrix', 'parameter', 'algorithm', 'using', 'vector', 'weight', 'number', 'error'], ['dropout', 'learning', 'data', 'using', 'entropy', 'network', 'normalized', 'rate', 'mse', 'neuron'], ['function', 'probability', 'problem', 'regression', 'model', 'data', 'xi', 'value', 'gx', 'classification'], ['learning', 'algorithm', 'network', 'function', 'loss', 'neural', 'set', 'regret', 'rate', 'model'], ['data', 'variable', 'graph', 'set', 'model', 'algorithm', 'network', 'theorem', 'space', 'missing']]","[[0.016955312, 0.012490291, 0.010952731, 0.010650042, 0.00780268, 0.0069503686, 0.0065539917, 0.006552652, 0.0065059876, 0.0064523583], [0.012375319, 0.0074551236, 0.007200631, 0.006946137, 0.0065219826, 0.006012997, 0.0059281667, 0.0050798566, 0.004825364, 0.004570871], [0.03899526, 0.01657, 0.010225721, 0.009814863, 0.00960388, 0.009226983, 0.0085596675, 0.00799695, 0.0065274346, 0.0064656395], [0.010514375, 0.006737313, 0.006569872, 0.006535999, 0.005957573, 0.005542805, 0.0054603107, 0.0054586963, 0.0053712293, 0.005294543], [0.01218953, 0.008597033, 0.007848595, 0.0069504683, 0.006351718, 0.006276875, 0.0059026554, 0.0056032804, 0.005229062, 0.0051542195], [0.011701624, 0.0074247634, 0.0072137625, 0.0070122434, 0.006524411, 0.006339013, 0.0060385833, 0.0055497526, 0.005103777, 0.0049963687], [0.023245532, 0.010514524, 0.010219826, 0.0084003, 0.008255521, 0.007274865, 0.007274865, 0.007134771, 0.007134771, 0.0067144907], [0.00937539, 0.00937539, 0.008788804, 0.0083195325, 0.007850264, 0.0074983113, 0.0074983113, 0.0071463594, 0.006911725, 0.005738551], [0.011512714, 0.010959151, 0.010897899, 0.01027859, 0.010132705, 0.008588814, 0.0065697944, 0.00622527, 0.0061421334, 0.006100436], [0.008949006, 0.008505607, 0.008399307, 0.007998956, 0.006858623, 0.0065057436, 0.006247968, 0.0060618836, 0.0056692115, 0.005318756]]"
50,10,0.01,0.9099999999999999,71240.9609375,0.412911775840922,,"[['dropout', 'learning', 'gaussian', 'process', 'function', 'stochastic', 'sparse', 'kx', 'distribution', 'rate'], ['network', 'model', 'linear', 'neural', 'matrix', 'error', 'time', 'function', 'algorithm', 'problem'], ['network', 'image', 'function', 'learning', 'parameter', 'boundary', 'representation', 'training', 'tree', 'cell'], ['data', 'set', 'variable', 'missing', 'algorithm', 'independent', 'variance', 'theorem', 'function', 'estimate'], ['model', 'feature', 'distribution', 'function', 'problem', 'probability', 'regression', 'set', 'data', 'one'], ['model', 'network', 'state', 'learning', 'neural', 'word', 'using', 'weight', 'hidden', 'number'], ['neuron', 'cell', 'model', 'time', 'network', 'stimulus', 'neural', 'field', 'response', 'input'], ['function', 'network', 'quantization', 'data', 'model', 'graph', 'distribution', 'problem', 'relaxation', 'mse'], ['model', 'method', 'learning', 'bound', 'gradient', 'problem', 'algorithm', 'data', 'value', 'vector'], ['algorithm', 'learning', 'reward', 'loss', 'function', 'regret', 'action', 'bound', 'optimal', 'policy']]","[[0.016726287, 0.010628277, 0.008559227, 0.008342504, 0.008139912, 0.007246244, 0.0071482933, 0.0071482933, 0.006621416, 0.0059431153], [0.018906057, 0.014690477, 0.012312462, 0.009934443, 0.0093939835, 0.008745434, 0.008745433, 0.008637342, 0.0076645147, 0.007015965], [0.014856721, 0.0070160525, 0.0068123993, 0.006506918, 0.0064050914, 0.005590477, 0.0054886504, 0.005183169, 0.005081342, 0.0049795154], [0.014093278, 0.009605873, 0.008964814, 0.008067333, 0.0071698506, 0.0070416387, 0.0061441576, 0.006015946, 0.0058877347, 0.0057595233], [0.013972895, 0.0128549645, 0.008742421, 0.00851502, 0.008236567, 0.007813616, 0.0068977433, 0.0068615847, 0.006830427, 0.0062477086], [0.013161771, 0.011016818, 0.008145836, 0.007622759, 0.007179467, 0.006729218, 0.0058193696, 0.0053200736, 0.005319708, 0.005184703], [0.011448076, 0.008311302, 0.007972958, 0.007844234, 0.00779679, 0.007600971, 0.0070769144, 0.0070063705, 0.006752722, 0.005773071], [0.012709539, 0.008317708, 0.008031035, 0.0076032816, 0.0069207316, 0.0066501484, 0.0063430527, 0.005263396, 0.0050786496, 0.0048540016], [0.008582941, 0.008416794, 0.008036959, 0.007933527, 0.006634356, 0.0060144225, 0.005453968, 0.004900362, 0.004609298, 0.0045706304], [0.01332109, 0.011619248, 0.009350128, 0.00925558, 0.008688299, 0.008215565, 0.007553738, 0.0067028175, 0.006135537, 0.0059464443]]"
50,10,0.01,5.0,72506.40625,0.34090725927380217,,"[['model', 'reward', 'learning', 'cache', 'policy', 'function', 'language', 'network', 'optimal', 'static'], ['bound', 'network', 'probability', 'model', 'function', 'regression', 'value', 'weight', 'neural', 'problem'], ['algorithm', 'matrix', 'function', 'method', 'problem', 'distribution', 'regression', 'column', 'xu', 'feature'], ['model', 'state', 'distribution', 'image', 'data', 'algorithm', 'training', 'word', 'probability', 'time'], ['model', 'graph', 'network', 'algorithm', 'learning', 'space', 'sn', 'xuv', 'method', 'problem'], ['function', 'quantization', 'relaxation', 'rx', 'neuron', 'xi', 'network', 'bisubmodular', 'vector', 'point'], ['cell', 'variance', 'field', 'estimator', 'learning', 'stimulus', 'normalized', 'data', 'figure', 'entropy'], ['model', 'function', 'linear', 'process', 'gaussian', 'value', 'problem', 'sparse', 'xi', 'probability'], ['feature', 'dropout', 'learning', 'rate', 'loss', 'one', 'probability', 'eq', 'bound', 'set'], ['network', 'data', 'neural', 'parameter', 'weight', 'learning', 'problem', 'model', 'set', 'algorithm']]","[[0.019589292, 0.013261398, 0.012874296, 0.008976087, 0.008025024, 0.00768077, 0.0072986824, 0.007232784, 0.0058283564, 0.0056212787], [0.013279837, 0.010419308, 0.010083229, 0.008443267, 0.008344724, 0.0083402535, 0.0069707655, 0.0067540705, 0.006666361, 0.00655502], [0.010264717, 0.008871101, 0.007842559, 0.007695924, 0.0066683237, 0.00659588, 0.0060817203, 0.005127072, 0.0049802987, 0.0047601387], [0.01366225, 0.008576073, 0.008041299, 0.007360671, 0.006778536, 0.0061680516, 0.005960602, 0.0057649584, 0.005202445, 0.0047748014], [0.010376987, 0.009260107, 0.00858998, 0.0083666025, 0.007584786, 0.0062445295, 0.0057977773, 0.0055744015, 0.005462713, 0.005351025], [0.01850625, 0.013341855, 0.008303419, 0.0079255365, 0.0076736147, 0.006791888, 0.006539966, 0.0061620832, 0.0057842005, 0.00565824], [0.0096085565, 0.007056996, 0.0066141007, 0.006611151, 0.0058787595, 0.005706689, 0.005434466, 0.0054298704, 0.0053359857, 0.005252984], [0.012328806, 0.01149967, 0.007694352, 0.0072344723, 0.007229473, 0.0067231175, 0.0066640284, 0.005593182, 0.005565927, 0.005195559], [0.016663942, 0.016367953, 0.013201944, 0.009842521, 0.008261166, 0.006397973, 0.0063441433, 0.005712422, 0.0052515077, 0.005251281], [0.01624626, 0.009196777, 0.0073044742, 0.0070831534, 0.0070489715, 0.0065044914, 0.006004827, 0.005796424, 0.0052459547, 0.0048389826]]"
50,10,0.01,10.0,72620.453125,0.36593224365332333,,"[['function', 'reward', 'policy', 'problem', 'state', 'value', 'optimal', 'gx', 'model', 'learning'], ['algorithm', 'loss', 'matrix', 'regret', 'xu', 'column', 'learning', 'lemma', 'belief', 'xv'], ['network', 'function', 'dropout', 'neural', 'model', 'parameter', 'learning', 'training', 'using', 'error'], ['model', 'bound', 'distribution', 'function', 'learning', 'parameter', 'method', 'domain', 'data', 'probability'], ['data', 'function', 'missing', 'variable', 'probability', 'regression', 'set', 'model', 'problem', 'neuron'], ['algorithm', 'learning', 'space', 'model', 'data', 'problem', 'tree', 'cell', 'sn', 'distribution'], ['network', 'weight', 'neural', 'learning', 'gradient', 'model', 'input', 'data', 'signal', 'current'], ['feature', 'model', 'network', 'function', 'learning', 'method', 'one', 'set', 'gaussian', 'problem'], ['model', 'quantization', 'cache', 'rx', 'data', 'vector', 'language', 'product', 'static', 'residual'], ['state', 'cell', 'network', 'image', 'model', 'field', 'input', 'stimulus', 'training', 'figure']]","[[0.012757589, 0.011611836, 0.010774225, 0.008884136, 0.007842593, 0.0076315585, 0.007423207, 0.0064814454, 0.00646536, 0.0063759256], [0.016206877, 0.010425401, 0.009251061, 0.007871442, 0.0070307534, 0.006764127, 0.0066598225, 0.006505324, 0.006190066, 0.006190066], [0.01863237, 0.012416519, 0.011714838, 0.010717676, 0.009106036, 0.006841087, 0.006696849, 0.006487366, 0.005983829, 0.005773488], [0.012881268, 0.009032673, 0.008775348, 0.0071588554, 0.0057901205, 0.0057072146, 0.005705929, 0.005198648, 0.0051927143, 0.005031201], [0.013500673, 0.010634914, 0.009520921, 0.008847196, 0.008223456, 0.00741633, 0.0073332414, 0.0067089307, 0.006113358, 0.0061117033], [0.010446818, 0.009582619, 0.006385078, 0.006212238, 0.0049159382, 0.0049159382, 0.004743099, 0.004570259, 0.004483839, 0.004397419], [0.015432901, 0.011060168, 0.007037238, 0.006258591, 0.006116972, 0.005829614, 0.0055854945, 0.00553755, 0.005430724, 0.005426599], [0.008443512, 0.008049868, 0.007967729, 0.007477892, 0.006242783, 0.0055788243, 0.0050769164, 0.0050051296, 0.0050010406, 0.0046446216], [0.023756577, 0.019986706, 0.012446964, 0.010316167, 0.0098244455, 0.009660538, 0.009660538, 0.008185372, 0.007365834, 0.0068741115], [0.012747134, 0.008350624, 0.007957482, 0.0075404705, 0.007290144, 0.007200817, 0.0071323644, 0.0069870353, 0.0068759713, 0.0066953576]]"
50,10,0.31,0.01,-161947.515625,0.3286230643662712,,"[['algorithm', 'using', 'figure', 'also', 'let', 'loss', 'gradient', 'estimate', 'log', 'second'], ['model', 'set', 'show', 'case', 'error', 'system', 'distribution', 'rate', 'sample', 'neuron'], ['function', 'method', 'time', 'approach', 'used', 'optimal', 'process', 'ie', 'random', 'field'], ['prediction', 'since', 'tree', 'several', 'lower', 'transition', 'convergence', 'lead', 'uv', 'university'], ['network', 'data', 'neural', 'input', 'point', 'regression', 'mean', 'shown', 'performance', 'node'], ['problem', 'variable', 'following', 'xi', 'use', 'defined', 'test', 'component', 'binary', 'activation'], ['state', 'work', 'different', 'theorem', 'see', 'optimization', 'approximation', 'large', 'form', 'linear'], ['learning', 'training', 'feature', 'vector', 'result', 'given', 'weight', 'based', 'order', 'classification'], ['probability', 'parameter', 'value', 'matrix', 'first', 'section', 'example', 'analysis', 'new', 'graph'], ['one', 'number', 'bound', 'two', 'output', 'space', 'term', 'information', 'dropout', 'however']]","[[0.04975724, 0.032258384, 0.03041889, 0.026612263, 0.021103907, 0.020043379, 0.016980177, 0.016645584, 0.014162523, 0.013027279], [0.07507252, 0.042250223, 0.023149362, 0.021827495, 0.020972371, 0.019845868, 0.018102992, 0.017504027, 0.015770724, 0.015122911], [0.06927005, 0.03481185, 0.02535875, 0.02438781, 0.024386473, 0.018915834, 0.018181264, 0.01793046, 0.015906326, 0.012099265], [0.027380655, 0.025737971, 0.018023241, 0.017934732, 0.015679337, 0.012448755, 0.012118232, 0.011954152, 0.010509373, 0.009869187], [0.067847006, 0.051516533, 0.03789093, 0.02463831, 0.021914667, 0.020113237, 0.01546268, 0.013617466, 0.013542674, 0.01270827], [0.05927419, 0.033376887, 0.026538273, 0.02607636, 0.02539813, 0.016993534, 0.016758343, 0.014441295, 0.014318395, 0.013751932], [0.03366667, 0.022057617, 0.021608526, 0.020619147, 0.020160588, 0.019937914, 0.017913453, 0.017145602, 0.016550405, 0.014858513], [0.055956252, 0.029132996, 0.026961958, 0.02667867, 0.023687951, 0.022826117, 0.021354461, 0.016534388, 0.015456193, 0.013863405], [0.039012656, 0.03441895, 0.033424042, 0.02733856, 0.022043388, 0.02134749, 0.021029642, 0.017220262, 0.015757129, 0.015662435], [0.049306054, 0.035638794, 0.03213268, 0.02993251, 0.026686035, 0.024651276, 0.024495596, 0.022647744, 0.019708367, 0.019169878]]"
50,10,0.31,0.31,69640.75,0.38590955825244494,,"[['feature', 'cell', 'data', 'variable', 'field', 'missing', 'one', 'set', 'learning', 'method'], ['algorithm', 'learning', 'reward', 'theorem', 'matrix', 'loss', 'action', 'problem', 'function', 'feature'], ['state', 'model', 'learning', 'regression', 'function', 'word', 'process', 'training', 'probability', 'set'], ['model', 'distribution', 'network', 'entropy', 'data', 'graph', 'function', 'sample', 'random', 'domain'], ['model', 'network', 'neural', 'input', 'recurrent', 'linear', 'gradient', 'data', 'rate', 'time'], ['dropout', 'learning', 'function', 'algorithm', 'variational', 'stochastic', 'ft', 'sparse', 'data', 'gradient'], ['model', 'problem', 'vector', 'quantization', 'learning', 'method', 'data', 'set', 'algorithm', 'cache'], ['bound', 'function', 'network', 'one', 'probability', 'xu', 'log', 'algorithm', 'method', 'belief'], ['network', 'neuron', 'neural', 'input', 'image', 'model', 'learning', 'algorithm', 'output', 'weight'], ['function', 'network', 'parameter', 'problem', 'neural', 'relaxation', 'linear', 'xi', 'state', 'weight']]","[[0.014427197, 0.010053462, 0.008576967, 0.0076621436, 0.0062809344, 0.0062672086, 0.0059720594, 0.005572368, 0.0055714804, 0.005277633], [0.0136727495, 0.0105414335, 0.008361729, 0.0072695157, 0.007068437, 0.0069966298, 0.0067231427, 0.00625502, 0.0059051067, 0.0058032046], [0.009472086, 0.007995368, 0.0065963715, 0.006440927, 0.006052316, 0.005663707, 0.005508263, 0.005508263, 0.0054305415, 0.0052750967], [0.016312478, 0.012134691, 0.010756588, 0.009369747, 0.00795967, 0.007605321, 0.0064511034, 0.006395707, 0.005933666, 0.005801121], [0.020954417, 0.016097937, 0.010849399, 0.010518459, 0.0066548996, 0.0065888297, 0.0064614136, 0.006347111, 0.0062533575, 0.0062526185], [0.021202235, 0.012257316, 0.011107256, 0.007401504, 0.006890366, 0.0067625814, 0.006379228, 0.0063792276, 0.0061236583, 0.0061236583], [0.014661998, 0.008205149, 0.0077147246, 0.0074632214, 0.00712393, 0.007038852, 0.0067648236, 0.0052305595, 0.0050695, 0.004645401], [0.009952569, 0.0076309578, 0.0073469453, 0.0065733893, 0.006144094, 0.0059391297, 0.0058161435, 0.0056065787, 0.0055150813, 0.005472814], [0.009172425, 0.008083491, 0.0066324775, 0.006594851, 0.006408741, 0.006341951, 0.0063383994, 0.0061627263, 0.0060368655, 0.00547691], [0.021443978, 0.018609934, 0.008682798, 0.008157848, 0.0075695864, 0.006820057, 0.0063026287, 0.0060956576, 0.005731031, 0.0055673257]]"
